Intervening at layer 0: inputs([(0, 12, 0)]) = avg_activations[(0, 0, 8)]
Intervening at layer 7: inputs([(0, 13, 24)]) = avg_activations[(7, 24, 8)]
Intervening at layer 7: inputs([(0, 13, 25)]) = avg_activations[(7, 25, 8)]
Intervening at layer 7: inputs([(0, 13, 26)]) = avg_activations[(7, 26, 8)]
Intervening at layer 7: inputs([(0, 13, 27)]) = avg_activations[(7, 27, 8)]
Intervening at layer 7: inputs([(0, 13, 28)]) = avg_activations[(7, 28, 8)]
Intervening at layer 7: inputs([(0, 13, 29)]) = avg_activations[(7, 29, 8)]
Intervening at layer 7: inputs([(0, 13, 30)]) = avg_activations[(7, 30, 8)]
Intervening at layer 7: inputs([(0, 13, 31)]) = avg_activations[(7, 31, 8)]
Intervening at layer 8: inputs([(0, 13, 0)]) = avg_activations[(8, 0, 8)]
Intervening at layer 8: inputs([(0, 13, 1)]) = avg_activations[(8, 1, 8)]
Intervening at layer 8: inputs([(0, 13, 2)]) = avg_activations[(8, 2, 8)]
Intervening at layer 8: inputs([(0, 13, 3)]) = avg_activations[(8, 3, 8)]
Intervening at layer 8: inputs([(0, 13, 4)]) = avg_activations[(8, 4, 8)]
Intervening at layer 8: inputs([(0, 13, 5)]) = avg_activations[(8, 5, 8)]
Intervening at layer 8: inputs([(0, 13, 6)]) = avg_activations[(8, 6, 8)]
Intervening at layer 8: inputs([(0, 13, 7)]) = avg_activations[(8, 7, 8)]
Intervening at layer 8: inputs([(0, 13, 8)]) = avg_activations[(8, 8, 8)]
Intervening at layer 8: inputs([(0, 13, 9)]) = avg_activations[(8, 9, 8)]
Intervening at layer 8: inputs([(0, 13, 10)]) = avg_activations[(8, 10, 8)]
Intervening at layer 8: inputs([(0, 13, 11)]) = avg_activations[(8, 11, 8)]
Intervening at layer 8: inputs([(0, 13, 12)]) = avg_activations[(8, 12, 8)]
Intervening at layer 8: inputs([(0, 13, 13)]) = avg_activations[(8, 13, 8)]
Intervening at layer 8: inputs([(0, 13, 14)]) = avg_activations[(8, 14, 8)]
Intervening at layer 8: inputs([(0, 13, 15)]) = avg_activations[(8, 15, 8)]
Intervening at layer 8: inputs([(0, 13, 16)]) = avg_activations[(8, 16, 8)]
Intervening at layer 8: inputs([(0, 13, 17)]) = avg_activations[(8, 17, 8)]
Intervening at layer 8: inputs([(0, 13, 18)]) = avg_activations[(8, 18, 8)]
Intervening at layer 8: inputs([(0, 13, 19)]) = avg_activations[(8, 19, 8)]
Intervening at layer 8: inputs([(0, 13, 20)]) = avg_activations[(8, 20, 8)]
Intervening at layer 8: inputs([(0, 13, 21)]) = avg_activations[(8, 21, 8)]
Intervening at layer 8: inputs([(0, 13, 22)]) = avg_activations[(8, 22, 8)]
Intervening at layer 8: inputs([(0, 13, 23)]) = avg_activations[(8, 23, 8)]
Intervening at layer 8: inputs([(0, 13, 24)]) = avg_activations[(8, 24, 8)]
Intervening at layer 8: inputs([(0, 13, 25)]) = avg_activations[(8, 25, 8)]
Intervening at layer 8: inputs([(0, 13, 26)]) = avg_activations[(8, 26, 8)]
Intervening at layer 8: inputs([(0, 13, 27)]) = avg_activations[(8, 27, 8)]
Intervening at layer 8: inputs([(0, 13, 28)]) = avg_activations[(8, 28, 8)]
Intervening at layer 8: inputs([(0, 13, 29)]) = avg_activations[(8, 29, 8)]
Intervening at layer 8: inputs([(0, 13, 30)]) = avg_activations[(8, 30, 8)]
Intervening at layer 8: inputs([(0, 13, 31)]) = avg_activations[(8, 31, 8)]
Intervening at layer 9: inputs([(0, 13, 0)]) = avg_activations[(9, 0, 8)]
Intervening at layer 9: inputs([(0, 13, 1)]) = avg_activations[(9, 1, 8)]
Intervening at layer 9: inputs([(0, 13, 2)]) = avg_activations[(9, 2, 8)]
Intervening at layer 9: inputs([(0, 13, 3)]) = avg_activations[(9, 3, 8)]
Intervening at layer 9: inputs([(0, 13, 4)]) = avg_activations[(9, 4, 8)]
Intervening at layer 9: inputs([(0, 13, 5)]) = avg_activations[(9, 5, 8)]
Intervening at layer 9: inputs([(0, 13, 6)]) = avg_activations[(9, 6, 8)]
Intervening at layer 9: inputs([(0, 13, 7)]) = avg_activations[(9, 7, 8)]
Intervening at layer 9: inputs([(0, 13, 8)]) = avg_activations[(9, 8, 8)]
Intervening at layer 9: inputs([(0, 13, 9)]) = avg_activations[(9, 9, 8)]
Intervening at layer 9: inputs([(0, 13, 10)]) = avg_activations[(9, 10, 8)]
Intervening at layer 9: inputs([(0, 13, 11)]) = avg_activations[(9, 11, 8)]
Intervening at layer 9: inputs([(0, 13, 12)]) = avg_activations[(9, 12, 8)]
Intervening at layer 9: inputs([(0, 13, 13)]) = avg_activations[(9, 13, 8)]
Intervening at layer 9: inputs([(0, 13, 14)]) = avg_activations[(9, 14, 8)]
Intervening at layer 9: inputs([(0, 13, 15)]) = avg_activations[(9, 15, 8)]
Intervening at layer 9: inputs([(0, 13, 16)]) = avg_activations[(9, 16, 8)]
Intervening at layer 9: inputs([(0, 13, 17)]) = avg_activations[(9, 17, 8)]
Intervening at layer 9: inputs([(0, 13, 18)]) = avg_activations[(9, 18, 8)]
Intervening at layer 9: inputs([(0, 13, 19)]) = avg_activations[(9, 19, 8)]
Intervening at layer 9: inputs([(0, 13, 20)]) = avg_activations[(9, 20, 8)]
Intervening at layer 9: inputs([(0, 13, 21)]) = avg_activations[(9, 21, 8)]
Intervening at layer 9: inputs([(0, 13, 22)]) = avg_activations[(9, 22, 8)]
Intervening at layer 9: inputs([(0, 13, 23)]) = avg_activations[(9, 23, 8)]
Intervening at layer 9: inputs([(0, 13, 24)]) = avg_activations[(9, 24, 8)]
Intervening at layer 9: inputs([(0, 13, 25)]) = avg_activations[(9, 25, 8)]
Intervening at layer 9: inputs([(0, 13, 26)]) = avg_activations[(9, 26, 8)]
Intervening at layer 9: inputs([(0, 13, 27)]) = avg_activations[(9, 27, 8)]
Intervening at layer 9: inputs([(0, 13, 28)]) = avg_activations[(9, 28, 8)]
Intervening at layer 9: inputs([(0, 13, 29)]) = avg_activations[(9, 29, 8)]
Intervening at layer 9: inputs([(0, 13, 30)]) = avg_activations[(9, 30, 8)]
Intervening at layer 9: inputs([(0, 13, 31)]) = avg_activations[(9, 31, 8)]
Intervening at layer 10: inputs([(0, 13, 0)]) = avg_activations[(10, 0, 8)]
Intervening at layer 10: inputs([(0, 13, 1)]) = avg_activations[(10, 1, 8)]
Intervening at layer 10: inputs([(0, 13, 2)]) = avg_activations[(10, 2, 8)]
Intervening at layer 10: inputs([(0, 13, 3)]) = avg_activations[(10, 3, 8)]
Intervening at layer 10: inputs([(0, 13, 4)]) = avg_activations[(10, 4, 8)]
Intervening at layer 10: inputs([(0, 13, 5)]) = avg_activations[(10, 5, 8)]
Intervening at layer 10: inputs([(0, 13, 6)]) = avg_activations[(10, 6, 8)]
Intervening at layer 10: inputs([(0, 13, 7)]) = avg_activations[(10, 7, 8)]
Intervening at layer 10: inputs([(0, 13, 8)]) = avg_activations[(10, 8, 8)]
Intervening at layer 10: inputs([(0, 13, 9)]) = avg_activations[(10, 9, 8)]
Intervening at layer 10: inputs([(0, 13, 10)]) = avg_activations[(10, 10, 8)]
Intervening at layer 10: inputs([(0, 13, 11)]) = avg_activations[(10, 11, 8)]
Intervening at layer 10: inputs([(0, 13, 12)]) = avg_activations[(10, 12, 8)]
Intervening at layer 10: inputs([(0, 13, 13)]) = avg_activations[(10, 13, 8)]
Intervening at layer 10: inputs([(0, 13, 14)]) = avg_activations[(10, 14, 8)]
Intervening at layer 10: inputs([(0, 13, 15)]) = avg_activations[(10, 15, 8)]
Intervening at layer 10: inputs([(0, 13, 16)]) = avg_activations[(10, 16, 8)]
Intervening at layer 10: inputs([(0, 13, 17)]) = avg_activations[(10, 17, 8)]
Intervening at layer 10: inputs([(0, 13, 18)]) = avg_activations[(10, 18, 8)]
Intervening at layer 10: inputs([(0, 13, 19)]) = avg_activations[(10, 19, 8)]
Intervening at layer 10: inputs([(0, 13, 20)]) = avg_activations[(10, 20, 8)]
Intervening at layer 10: inputs([(0, 13, 21)]) = avg_activations[(10, 21, 8)]
Intervening at layer 10: inputs([(0, 13, 22)]) = avg_activations[(10, 22, 8)]
Intervening at layer 10: inputs([(0, 13, 23)]) = avg_activations[(10, 23, 8)]
Intervening at layer 10: inputs([(0, 13, 24)]) = avg_activations[(10, 24, 8)]
Intervening at layer 10: inputs([(0, 13, 25)]) = avg_activations[(10, 25, 8)]
Intervening at layer 10: inputs([(0, 13, 26)]) = avg_activations[(10, 26, 8)]
Intervening at layer 10: inputs([(0, 13, 27)]) = avg_activations[(10, 27, 8)]
Intervening at layer 10: inputs([(0, 13, 28)]) = avg_activations[(10, 28, 8)]
Intervening at layer 10: inputs([(0, 13, 29)]) = avg_activations[(10, 29, 8)]
Intervening at layer 10: inputs([(0, 13, 30)]) = avg_activations[(10, 30, 8)]
Intervening at layer 10: inputs([(0, 13, 31)]) = avg_activations[(10, 31, 8)]
Intervening at layer 11: inputs([(0, 13, 0)]) = avg_activations[(11, 0, 8)]
Intervening at layer 11: inputs([(0, 13, 1)]) = avg_activations[(11, 1, 8)]
Intervening at layer 11: inputs([(0, 13, 2)]) = avg_activations[(11, 2, 8)]
Intervening at layer 11: inputs([(0, 13, 3)]) = avg_activations[(11, 3, 8)]
Intervening at layer 11: inputs([(0, 13, 4)]) = avg_activations[(11, 4, 8)]
Intervening at layer 11: inputs([(0, 13, 5)]) = avg_activations[(11, 5, 8)]
Intervening at layer 11: inputs([(0, 13, 6)]) = avg_activations[(11, 6, 8)]
Intervening at layer 11: inputs([(0, 13, 7)]) = avg_activations[(11, 7, 8)]
Intervening at layer 11: inputs([(0, 13, 8)]) = avg_activations[(11, 8, 8)]
Intervening at layer 11: inputs([(0, 13, 9)]) = avg_activations[(11, 9, 8)]
Intervening at layer 11: inputs([(0, 13, 10)]) = avg_activations[(11, 10, 8)]
Intervening at layer 11: inputs([(0, 13, 11)]) = avg_activations[(11, 11, 8)]
Intervening at layer 11: inputs([(0, 13, 12)]) = avg_activations[(11, 12, 8)]
Intervening at layer 11: inputs([(0, 13, 13)]) = avg_activations[(11, 13, 8)]
Intervening at layer 11: inputs([(0, 13, 14)]) = avg_activations[(11, 14, 8)]
Intervening at layer 11: inputs([(0, 13, 15)]) = avg_activations[(11, 15, 8)]
Intervening at layer 11: inputs([(0, 13, 16)]) = avg_activations[(11, 16, 8)]
Intervening at layer 11: inputs([(0, 13, 17)]) = avg_activations[(11, 17, 8)]
Intervening at layer 11: inputs([(0, 13, 18)]) = avg_activations[(11, 18, 8)]
Intervening at layer 11: inputs([(0, 13, 19)]) = avg_activations[(11, 19, 8)]
Intervening at layer 11: inputs([(0, 13, 20)]) = avg_activations[(11, 20, 8)]
Intervening at layer 11: inputs([(0, 13, 21)]) = avg_activations[(11, 21, 8)]
Intervening at layer 11: inputs([(0, 13, 22)]) = avg_activations[(11, 22, 8)]
Intervening at layer 11: inputs([(0, 13, 23)]) = avg_activations[(11, 23, 8)]
Intervening at layer 11: inputs([(0, 13, 24)]) = avg_activations[(11, 24, 8)]
Intervening at layer 11: inputs([(0, 13, 25)]) = avg_activations[(11, 25, 8)]
Intervening at layer 11: inputs([(0, 13, 26)]) = avg_activations[(11, 26, 8)]
Intervening at layer 11: inputs([(0, 13, 27)]) = avg_activations[(11, 27, 8)]
Intervening at layer 11: inputs([(0, 13, 28)]) = avg_activations[(11, 28, 8)]
Intervening at layer 11: inputs([(0, 13, 29)]) = avg_activations[(11, 29, 8)]
Intervening at layer 11: inputs([(0, 13, 30)]) = avg_activations[(11, 30, 8)]
Intervening at layer 11: inputs([(0, 13, 31)]) = avg_activations[(11, 31, 8)]
Intervening at layer 12: inputs([(0, 13, 0)]) = avg_activations[(12, 0, 8)]
Intervening at layer 12: inputs([(0, 13, 1)]) = avg_activations[(12, 1, 8)]
Intervening at layer 12: inputs([(0, 13, 2)]) = avg_activations[(12, 2, 8)]
Intervening at layer 12: inputs([(0, 13, 3)]) = avg_activations[(12, 3, 8)]
Intervening at layer 12: inputs([(0, 13, 4)]) = avg_activations[(12, 4, 8)]
Intervening at layer 12: inputs([(0, 13, 5)]) = avg_activations[(12, 5, 8)]
Intervening at layer 12: inputs([(0, 13, 6)]) = avg_activations[(12, 6, 8)]
Intervening at layer 12: inputs([(0, 13, 7)]) = avg_activations[(12, 7, 8)]
Intervening at layer 12: inputs([(0, 13, 8)]) = avg_activations[(12, 8, 8)]
Intervening at layer 12: inputs([(0, 13, 9)]) = avg_activations[(12, 9, 8)]
Intervening at layer 12: inputs([(0, 13, 10)]) = avg_activations[(12, 10, 8)]
Intervening at layer 12: inputs([(0, 13, 11)]) = avg_activations[(12, 11, 8)]
Intervening at layer 12: inputs([(0, 13, 12)]) = avg_activations[(12, 12, 8)]
Intervening at layer 12: inputs([(0, 13, 13)]) = avg_activations[(12, 13, 8)]
Intervening at layer 12: inputs([(0, 13, 14)]) = avg_activations[(12, 14, 8)]
Intervening at layer 12: inputs([(0, 13, 15)]) = avg_activations[(12, 15, 8)]
Intervening at layer 12: inputs([(0, 13, 16)]) = avg_activations[(12, 16, 8)]
Intervening at layer 12: inputs([(0, 13, 17)]) = avg_activations[(12, 17, 8)]
Intervening at layer 12: inputs([(0, 13, 18)]) = avg_activations[(12, 18, 8)]
Intervening at layer 12: inputs([(0, 13, 19)]) = avg_activations[(12, 19, 8)]
Intervening at layer 12: inputs([(0, 13, 20)]) = avg_activations[(12, 20, 8)]
Intervening at layer 12: inputs([(0, 13, 21)]) = avg_activations[(12, 21, 8)]
Intervening at layer 12: inputs([(0, 13, 22)]) = avg_activations[(12, 22, 8)]
Intervening at layer 12: inputs([(0, 13, 23)]) = avg_activations[(12, 23, 8)]
Intervening at layer 12: inputs([(0, 13, 24)]) = avg_activations[(12, 24, 8)]
Intervening at layer 12: inputs([(0, 13, 25)]) = avg_activations[(12, 25, 8)]
Intervening at layer 12: inputs([(0, 13, 26)]) = avg_activations[(12, 26, 8)]
Intervening at layer 12: inputs([(0, 13, 27)]) = avg_activations[(12, 27, 8)]
Intervening at layer 12: inputs([(0, 13, 28)]) = avg_activations[(12, 28, 8)]
Intervening at layer 12: inputs([(0, 13, 29)]) = avg_activations[(12, 29, 8)]
Intervening at layer 12: inputs([(0, 13, 30)]) = avg_activations[(12, 30, 8)]
Intervening at layer 12: inputs([(0, 13, 31)]) = avg_activations[(12, 31, 8)]
Intervening at layer 13: inputs([(0, 13, 0)]) = avg_activations[(13, 0, 8)]
Intervening at layer 13: inputs([(0, 13, 1)]) = avg_activations[(13, 1, 8)]
Intervening at layer 13: inputs([(0, 13, 2)]) = avg_activations[(13, 2, 8)]
Intervening at layer 13: inputs([(0, 13, 3)]) = avg_activations[(13, 3, 8)]
Intervening at layer 13: inputs([(0, 13, 4)]) = avg_activations[(13, 4, 8)]
Intervening at layer 13: inputs([(0, 13, 5)]) = avg_activations[(13, 5, 8)]
Intervening at layer 13: inputs([(0, 13, 6)]) = avg_activations[(13, 6, 8)]
Intervening at layer 13: inputs([(0, 13, 7)]) = avg_activations[(13, 7, 8)]
Intervening at layer 13: inputs([(0, 13, 8)]) = avg_activations[(13, 8, 8)]
Intervening at layer 13: inputs([(0, 13, 9)]) = avg_activations[(13, 9, 8)]
Intervening at layer 13: inputs([(0, 13, 10)]) = avg_activations[(13, 10, 8)]
Intervening at layer 13: inputs([(0, 13, 11)]) = avg_activations[(13, 11, 8)]
Intervening at layer 13: inputs([(0, 13, 12)]) = avg_activations[(13, 12, 8)]
Intervening at layer 13: inputs([(0, 13, 13)]) = avg_activations[(13, 13, 8)]
Intervening at layer 13: inputs([(0, 13, 14)]) = avg_activations[(13, 14, 8)]
Intervening at layer 13: inputs([(0, 13, 15)]) = avg_activations[(13, 15, 8)]
Intervening at layer 13: inputs([(0, 13, 16)]) = avg_activations[(13, 16, 8)]
Intervening at layer 13: inputs([(0, 13, 17)]) = avg_activations[(13, 17, 8)]
Intervening at layer 13: inputs([(0, 13, 18)]) = avg_activations[(13, 18, 8)]
Intervening at layer 13: inputs([(0, 13, 19)]) = avg_activations[(13, 19, 8)]
Intervening at layer 13: inputs([(0, 13, 20)]) = avg_activations[(13, 20, 8)]
Intervening at layer 13: inputs([(0, 13, 21)]) = avg_activations[(13, 21, 8)]
Intervening at layer 13: inputs([(0, 13, 22)]) = avg_activations[(13, 22, 8)]
Intervening at layer 13: inputs([(0, 13, 23)]) = avg_activations[(13, 23, 8)]
Intervening at layer 13: inputs([(0, 13, 24)]) = avg_activations[(13, 24, 8)]
Intervening at layer 13: inputs([(0, 13, 25)]) = avg_activations[(13, 25, 8)]
Intervening at layer 13: inputs([(0, 13, 26)]) = avg_activations[(13, 26, 8)]
Intervening at layer 13: inputs([(0, 13, 27)]) = avg_activations[(13, 27, 8)]
Intervening at layer 13: inputs([(0, 13, 28)]) = avg_activations[(13, 28, 8)]
Intervening at layer 13: inputs([(0, 13, 29)]) = avg_activations[(13, 29, 8)]
Intervening at layer 13: inputs([(0, 13, 30)]) = avg_activations[(13, 30, 8)]
Intervening at layer 13: inputs([(0, 13, 31)]) = avg_activations[(13, 31, 8)]
Intervening at layer 14: inputs([(0, 13, 0)]) = avg_activations[(14, 0, 8)]
Intervening at layer 14: inputs([(0, 13, 1)]) = avg_activations[(14, 1, 8)]
Intervening at layer 14: inputs([(0, 13, 2)]) = avg_activations[(14, 2, 8)]
Intervening at layer 14: inputs([(0, 13, 3)]) = avg_activations[(14, 3, 8)]
Intervening at layer 14: inputs([(0, 13, 4)]) = avg_activations[(14, 4, 8)]
Intervening at layer 14: inputs([(0, 13, 5)]) = avg_activations[(14, 5, 8)]
Intervening at layer 14: inputs([(0, 13, 6)]) = avg_activations[(14, 6, 8)]
Intervening at layer 14: inputs([(0, 13, 7)]) = avg_activations[(14, 7, 8)]
Intervening at layer 14: inputs([(0, 13, 8)]) = avg_activations[(14, 8, 8)]
Intervening at layer 14: inputs([(0, 13, 9)]) = avg_activations[(14, 9, 8)]
Intervening at layer 14: inputs([(0, 13, 10)]) = avg_activations[(14, 10, 8)]
Intervening at layer 14: inputs([(0, 13, 11)]) = avg_activations[(14, 11, 8)]
Intervening at layer 14: inputs([(0, 13, 12)]) = avg_activations[(14, 12, 8)]
Intervening at layer 14: inputs([(0, 13, 13)]) = avg_activations[(14, 13, 8)]
Intervening at layer 14: inputs([(0, 13, 14)]) = avg_activations[(14, 14, 8)]
Intervening at layer 14: inputs([(0, 13, 15)]) = avg_activations[(14, 15, 8)]
Intervening at layer 14: inputs([(0, 13, 16)]) = avg_activations[(14, 16, 8)]
Intervening at layer 14: inputs([(0, 13, 17)]) = avg_activations[(14, 17, 8)]
Intervening at layer 14: inputs([(0, 13, 18)]) = avg_activations[(14, 18, 8)]
Intervening at layer 14: inputs([(0, 13, 19)]) = avg_activations[(14, 19, 8)]
Intervening at layer 14: inputs([(0, 13, 20)]) = avg_activations[(14, 20, 8)]
Intervening at layer 14: inputs([(0, 13, 21)]) = avg_activations[(14, 21, 8)]
Intervening at layer 14: inputs([(0, 13, 22)]) = avg_activations[(14, 22, 8)]
Intervening at layer 14: inputs([(0, 13, 23)]) = avg_activations[(14, 23, 8)]
Intervening at layer 14: inputs([(0, 13, 24)]) = avg_activations[(14, 24, 8)]
Intervening at layer 14: inputs([(0, 13, 25)]) = avg_activations[(14, 25, 8)]
Intervening at layer 14: inputs([(0, 13, 26)]) = avg_activations[(14, 26, 8)]
Intervening at layer 14: inputs([(0, 13, 27)]) = avg_activations[(14, 27, 8)]
Intervening at layer 14: inputs([(0, 13, 28)]) = avg_activations[(14, 28, 8)]
Intervening at layer 14: inputs([(0, 13, 29)]) = avg_activations[(14, 29, 8)]
Intervening at layer 14: inputs([(0, 13, 30)]) = avg_activations[(14, 30, 8)]
Intervening at layer 14: inputs([(0, 13, 31)]) = avg_activations[(14, 31, 8)]
Intervening at layer 15: inputs([(0, 13, 0)]) = avg_activations[(15, 0, 8)]
Intervening at layer 15: inputs([(0, 13, 1)]) = avg_activations[(15, 1, 8)]
Intervening at layer 15: inputs([(0, 13, 2)]) = avg_activations[(15, 2, 8)]
Intervening at layer 15: inputs([(0, 13, 3)]) = avg_activations[(15, 3, 8)]
Intervening at layer 15: inputs([(0, 13, 4)]) = avg_activations[(15, 4, 8)]
Intervening at layer 15: inputs([(0, 13, 5)]) = avg_activations[(15, 5, 8)]
Intervening at layer 15: inputs([(0, 13, 6)]) = avg_activations[(15, 6, 8)]
Intervening at layer 15: inputs([(0, 13, 7)]) = avg_activations[(15, 7, 8)]
Intervening at layer 15: inputs([(0, 13, 8)]) = avg_activations[(15, 8, 8)]
Intervening at layer 15: inputs([(0, 13, 9)]) = avg_activations[(15, 9, 8)]
Intervening at layer 15: inputs([(0, 13, 10)]) = avg_activations[(15, 10, 8)]
Intervening at layer 15: inputs([(0, 13, 11)]) = avg_activations[(15, 11, 8)]
Intervening at layer 15: inputs([(0, 13, 12)]) = avg_activations[(15, 12, 8)]
Intervening at layer 15: inputs([(0, 13, 13)]) = avg_activations[(15, 13, 8)]
Intervening at layer 15: inputs([(0, 13, 14)]) = avg_activations[(15, 14, 8)]
Intervening at layer 15: inputs([(0, 13, 15)]) = avg_activations[(15, 15, 8)]
Intervening at layer 15: inputs([(0, 13, 16)]) = avg_activations[(15, 16, 8)]
Intervening at layer 15: inputs([(0, 13, 17)]) = avg_activations[(15, 17, 8)]
Intervening at layer 15: inputs([(0, 13, 18)]) = avg_activations[(15, 18, 8)]
Intervening at layer 15: inputs([(0, 13, 19)]) = avg_activations[(15, 19, 8)]
Intervening at layer 15: inputs([(0, 13, 20)]) = avg_activations[(15, 20, 8)]
Intervening at layer 15: inputs([(0, 13, 21)]) = avg_activations[(15, 21, 8)]
Intervening at layer 15: inputs([(0, 13, 22)]) = avg_activations[(15, 22, 8)]
Intervening at layer 15: inputs([(0, 13, 23)]) = avg_activations[(15, 23, 8)]
Intervening at layer 15: inputs([(0, 13, 24)]) = avg_activations[(15, 24, 8)]
Intervening at layer 15: inputs([(0, 13, 25)]) = avg_activations[(15, 25, 8)]
Intervening at layer 15: inputs([(0, 13, 26)]) = avg_activations[(15, 26, 8)]
Intervening at layer 15: inputs([(0, 13, 27)]) = avg_activations[(15, 27, 8)]
Intervening at layer 15: inputs([(0, 13, 28)]) = avg_activations[(15, 28, 8)]
Intervening at layer 15: inputs([(0, 13, 29)]) = avg_activations[(15, 29, 8)]
Intervening at layer 15: inputs([(0, 13, 30)]) = avg_activations[(15, 30, 8)]
Intervening at layer 15: inputs([(0, 13, 31)]) = avg_activations[(15, 31, 8)]
================================================================
Intervening at layer 0: inputs([(0, 16, 0)]) = avg_activations[(0, 0, 8)]
Intervening at layer 0: inputs([(0, 16, 1)]) = avg_activations[(0, 1, 8)]
Intervening at layer 0: inputs([(0, 16, 2)]) = avg_activations[(0, 2, 8)]
Intervening at layer 0: inputs([(0, 16, 3)]) = avg_activations[(0, 3, 8)]
Intervening at layer 0: inputs([(0, 16, 4)]) = avg_activations[(0, 4, 8)]
Intervening at layer 0: inputs([(0, 16, 5)]) = avg_activations[(0, 5, 8)]
Intervening at layer 0: inputs([(0, 16, 6)]) = avg_activations[(0, 6, 8)]
Intervening at layer 0: inputs([(0, 16, 7)]) = avg_activations[(0, 7, 8)]
Intervening at layer 0: inputs([(0, 16, 8)]) = avg_activations[(0, 8, 8)]
Intervening at layer 0: inputs([(0, 16, 9)]) = avg_activations[(0, 9, 8)]
Intervening at layer 0: inputs([(0, 16, 10)]) = avg_activations[(0, 10, 8)]
Intervening at layer 0: inputs([(0, 16, 11)]) = avg_activations[(0, 11, 8)]
Intervening at layer 0: inputs([(0, 16, 12)]) = avg_activations[(0, 12, 8)]
Intervening at layer 0: inputs([(0, 16, 13)]) = avg_activations[(0, 13, 8)]
Intervening at layer 0: inputs([(0, 16, 14)]) = avg_activations[(0, 14, 8)]
Intervening at layer 0: inputs([(0, 16, 15)]) = avg_activations[(0, 15, 8)]
Intervening at layer 0: inputs([(0, 16, 16)]) = avg_activations[(0, 16, 8)]
Intervening at layer 0: inputs([(0, 16, 17)]) = avg_activations[(0, 17, 8)]
Intervening at layer 0: inputs([(0, 16, 18)]) = avg_activations[(0, 18, 8)]
Intervening at layer 0: inputs([(0, 16, 19)]) = avg_activations[(0, 19, 8)]
Intervening at layer 0: inputs([(0, 16, 20)]) = avg_activations[(0, 20, 8)]
Intervening at layer 0: inputs([(0, 16, 21)]) = avg_activations[(0, 21, 8)]
Intervening at layer 0: inputs([(0, 16, 22)]) = avg_activations[(0, 22, 8)]
Intervening at layer 0: inputs([(0, 16, 23)]) = avg_activations[(0, 23, 8)]
Intervening at layer 0: inputs([(0, 16, 24)]) = avg_activations[(0, 24, 8)]
Intervening at layer 0: inputs([(0, 16, 25)]) = avg_activations[(0, 25, 8)]
Intervening at layer 0: inputs([(0, 16, 26)]) = avg_activations[(0, 26, 8)]
Intervening at layer 0: inputs([(0, 16, 27)]) = avg_activations[(0, 27, 8)]
Intervening at layer 0: inputs([(0, 16, 28)]) = avg_activations[(0, 28, 8)]
Intervening at layer 0: inputs([(0, 16, 29)]) = avg_activations[(0, 29, 8)]
Intervening at layer 0: inputs([(0, 16, 30)]) = avg_activations[(0, 30, 8)]
Intervening at layer 0: inputs([(0, 16, 31)]) = avg_activations[(0, 31, 8)]
Intervening at layer 1: inputs([(0, 16, 0)]) = avg_activations[(1, 0, 8)]
Intervening at layer 1: inputs([(0, 16, 1)]) = avg_activations[(1, 1, 8)]
Intervening at layer 1: inputs([(0, 16, 2)]) = avg_activations[(1, 2, 8)]
Intervening at layer 1: inputs([(0, 16, 3)]) = avg_activations[(1, 3, 8)]
Intervening at layer 1: inputs([(0, 16, 4)]) = avg_activations[(1, 4, 8)]
Intervening at layer 1: inputs([(0, 16, 5)]) = avg_activations[(1, 5, 8)]
Intervening at layer 1: inputs([(0, 16, 6)]) = avg_activations[(1, 6, 8)]
Intervening at layer 1: inputs([(0, 16, 7)]) = avg_activations[(1, 7, 8)]
Intervening at layer 1: inputs([(0, 16, 8)]) = avg_activations[(1, 8, 8)]
Intervening at layer 1: inputs([(0, 16, 9)]) = avg_activations[(1, 9, 8)]
Intervening at layer 1: inputs([(0, 16, 10)]) = avg_activations[(1, 10, 8)]
Intervening at layer 1: inputs([(0, 16, 11)]) = avg_activations[(1, 11, 8)]
Intervening at layer 1: inputs([(0, 16, 12)]) = avg_activations[(1, 12, 8)]
Intervening at layer 1: inputs([(0, 16, 13)]) = avg_activations[(1, 13, 8)]
Intervening at layer 1: inputs([(0, 16, 14)]) = avg_activations[(1, 14, 8)]
Intervening at layer 1: inputs([(0, 16, 15)]) = avg_activations[(1, 15, 8)]
Intervening at layer 1: inputs([(0, 16, 16)]) = avg_activations[(1, 16, 8)]
Intervening at layer 1: inputs([(0, 16, 17)]) = avg_activations[(1, 17, 8)]
Intervening at layer 1: inputs([(0, 16, 18)]) = avg_activations[(1, 18, 8)]
Intervening at layer 1: inputs([(0, 16, 19)]) = avg_activations[(1, 19, 8)]
Intervening at layer 1: inputs([(0, 16, 20)]) = avg_activations[(1, 20, 8)]
Intervening at layer 1: inputs([(0, 16, 21)]) = avg_activations[(1, 21, 8)]
Intervening at layer 1: inputs([(0, 16, 22)]) = avg_activations[(1, 22, 8)]
Intervening at layer 1: inputs([(0, 16, 23)]) = avg_activations[(1, 23, 8)]
Intervening at layer 1: inputs([(0, 16, 24)]) = avg_activations[(1, 24, 8)]
Intervening at layer 1: inputs([(0, 16, 25)]) = avg_activations[(1, 25, 8)]
Intervening at layer 1: inputs([(0, 16, 26)]) = avg_activations[(1, 26, 8)]
Intervening at layer 1: inputs([(0, 16, 27)]) = avg_activations[(1, 27, 8)]
